x,y,z,vx,vy,vz,t
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
1.96741,0.0748907,3.46883,0.397193,0.0840664,0.913877,2
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
40.4838,53.5095,26.6105,-0.000960035,0.806356,0.59143,40
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
0.0902035,-28.3119,30.034,-0.342808,-0.583511,0.736205,22
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
1.93639,0.00682081,3.48703,0.382505,0.0518283,0.922499,2
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
2.06129,0.204076,3.40859,0.441657,0.145249,0.885349,2
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
-1.66634,-30.26,33.0388,-0.521569,-0.394363,0.7566,24
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
-3.83095,-39.3382,33.565,-0.202917,-0.928092,0.312203,28
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-4.10476,-43.1373,34.7487,0.0540177,-0.959074,0.277954,30
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
-4.40282,-47.0062,35.6717,-0.190063,-0.964088,0.1855,32
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
-5.22861,-50.6989,36.9333,-0.219034,-0.876075,0.429555,34
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-5.22861,-50.6989,36.9333,-0.219034,-0.876075,0.429555,34
-5.22861,-50.6989,36.9333,-0.219034,-0.876075,0.429555,34
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-4.09172,-31.4131,35.9879,-0.6765,-0.189099,0.711751,26
-5.22861,-50.6989,36.9333,-0.219034,-0.876075,0.429555,34
-5.22861,-50.6989,36.9333,-0.219034,-0.876075,0.429555,34
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
-5.22558,-39.5359,34.6314,-0.524877,-0.702083,0.481232,28.6
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-5.22861,-50.6989,36.9333,-0.219034,-0.876075,0.429555,34
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-5.22861,-50.6989,36.9333,-0.219034,-0.876075,0.429555,34
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
-7.11149,-31.8106,38.5631,-0.817749,-0.0171,0.575321,28
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
-5.22861,-50.6989,36.9333,-0.219034,-0.876075,0.429555,34
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
